pulseheight,counts_ch_A,counts_ch_B
8.990963855421686,153,138
11.972891566265062,125,140
14.954819277108435,134,121
17.936746987951807,142,101
20.918674698795183,143,130
23.900602409638555,159,147
26.88253012048193,176,200
29.864457831325304,236,214
32.846385542168676,256,243
35.82831325301205,288,290
38.81024096385542,316,314
41.7921686746988,421,392
44.774096385542165,471,444
47.756024096385545,523,457
50.737951807228924,554,563
53.71987951807229,652,662
56.70180722891567,734,680
59.683734939759034,822,729
62.665662650602414,801,734
65.6475903614458,853,814
68.62951807228916,960,842
71.61144578313252,1082,898
74.59337349397592,1209,978
77.57530120481928,1273,1022
80.55722891566265,1215,1036
83.53915662650603,1171,912
86.52108433734941,1036,868
89.50301204819277,1028,842
92.48493975903615,969,839
95.46686746987953,919,783
98.4487951807229,849,783
101.43072289156626,920,706
104.41265060240966,817,655
107.39457831325302,678,652
110.37650602409639,685,598
113.35843373493977,713,523
116.34036144578315,648,540
119.32228915662651,587,500
122.30421686746989,611,459
125.28614457831327,555,487
128.26807228915663,579,461
131.25,567,441
134.23192771084337,534,426
137.21385542168676,442,358
140.19578313253012,405,348
143.17771084337352,372,295
146.15963855421688,338,246
149.14156626506025,303,243
152.1234939759036,280,243
155.105421686747,279,244
158.08734939759037,246,193
161.06927710843374,260,228
164.05120481927713,250,207
167.0331325301205,258,204
170.01506024096386,249,201
172.99698795180723,248,186
175.97891566265062,239,201
178.960843373494,204,166
181.94277108433738,232,191
184.92469879518075,235,154
187.9066265060241,253,155
190.88855421686748,244,169
193.87048192771084,278,217
196.85240963855424,407,301
199.8343373493976,666,454
202.816265060241,1047,760
205.79819277108436,1583,1073
208.78012048192772,2041,1420
211.7620481927711,2275,1526
214.74397590361446,2055,1429
217.72590361445785,1573,1095
220.7078313253012,970,689
223.6897590361446,533,424
226.67168674698797,248,245
229.65361445783134,164,155
232.6355421686747,138,106
235.6174698795181,132,96
238.59939759036146,101,94
241.58132530120483,122,74
244.56325301204822,98,91
247.5451807228916,103,79
250.52710843373495,123,97
253.50903614457832,99,81
256.4909638554217,88,96
259.47289156626505,103,75
262.4548192771084,85,66
265.43674698795184,100,67
268.4186746987952,83,76
271.40060240963857,81,61
274.38253012048193,89,77
277.36445783132535,85,80
280.3463855421687,95,85
283.3283132530121,89,79
286.31024096385545,81,75
289.2921686746988,86,66
292.2740963855422,77,76
295.25602409638554,80,65
298.2379518072289,84,65
301.21987951807233,92,59
304.2018072289157,85,69
307.18373493975906,77,76
310.1656626506024,66,64
313.1475903614458,73,79
316.12951807228916,92,56
319.1114457831326,82,62
322.09337349397595,88,57
325.0753012048193,78,59
328.0572289156627,71,62
331.03915662650604,87,71
334.0210843373494,74,64
337.0030120481928,98,65
339.98493975903614,73,60
342.96686746987956,82,73
345.9487951807229,85,62
348.9307228915663,77,73
351.91265060240966,89,66
354.894578313253,96,74
357.87650602409644,65,76
360.8584337349398,93,70
363.8403614457832,75,63
366.82228915662654,92,54
369.8042168674699,96,73
372.78614457831327,98,73
375.76807228915663,86,72
378.75,92,68
381.7319277108434,85,63
384.7138554216868,89,68
387.69578313253015,95,71
390.6777108433735,95,68
393.6596385542169,96,73
396.64156626506025,95,66
399.62349397590367,91,60
402.60542168674704,96,73
405.5873493975904,66,55
408.56927710843377,77,64
411.55120481927713,68,55
414.5331325301205,70,61
417.51506024096386,63,55
420.4969879518072,61,53
423.47891566265065,57,57
426.460843373494,42,38
429.4427710843374,64,28
432.42469879518075,50,30
435.4066265060241,44,22
438.38855421686753,29,37
441.3704819277109,28,24
444.35240963855426,27,27
447.33433734939763,28,16
450.316265060241,29,27
453.29819277108436,21,18
456.2801204819277,21,19
459.2620481927711,29,19
462.2439759036145,26,16
465.2259036144579,14,13
468.20783132530124,34,21
471.1897590361446,27,15
474.171686746988,22,18
477.15361445783134,32,19
480.13554216867476,30,30
483.1174698795181,35,21
486.0993975903615,39,41
489.08132530120486,58,45
492.0632530120482,79,61
495.0451807228916,115,87
498.02710843373495,175,117
501.0090361445783,227,142
503.99096385542174,245,192
506.9728915662651,273,195
509.95481927710847,303,198
512.9367469879518,276,182
515.9186746987951,270,215
518.9006024096386,231,167
521.882530120482,165,119
524.8644578313254,134,92
527.8463855421687,88,79
530.8283132530121,68,65
533.8102409638554,35,36
536.7921686746988,30,27
539.7740963855422,17,28
542.7560240963855,10,19
545.7379518072289,10,11
548.7198795180723,9,15
551.7018072289158,4,12
554.6837349397591,9,13
557.6656626506025,5,7
560.6475903614459,13,12
563.6295180722892,10,9
566.6114457831326,5,11
569.593373493976,13,10
572.5753012048193,24,15
575.5572289156627,23,23
578.539156626506,28,13
581.5210843373494,31,21
584.5030120481928,19,17
587.4849397590361,14,13
590.4668674698796,14,13
593.448795180723,14,19
596.4307228915663,8,16
599.4126506024097,7,8
602.3945783132531,10,8
605.3765060240964,6,2
608.3584337349398,7,9
611.3403614457832,4,6
614.3222891566265,9,11
617.3042168674699,7,6
620.2861445783133,3,6
623.2680722891566,8,3
626.25,3,2
629.2319277108434,1,2
632.2138554216868,5,3
635.1957831325302,4,6
638.1777108433736,2,11
641.1596385542169,8,2
644.1415662650603,0,3
647.1234939759037,4,6
650.105421686747,1,1
653.0873493975904,12,4
656.0692771084338,2,5
659.0512048192771,0,3
662.0331325301205,2,3
665.0150602409639,3,1
667.9969879518072,2,2
670.9789156626507,3,2
673.9608433734941,2,4
676.9427710843374,5,2
679.9246987951808,0,2
682.9066265060242,5,0
685.8885542168675,4,2
688.8704819277109,2,5
691.8524096385543,1,1
694.8343373493976,3,2
697.816265060241,5,4
700.7981927710844,3,2
703.7801204819277,1,4
706.7620481927711,2,1
709.7439759036145,2,3
712.7259036144579,0,4
715.7078313253013,2,4
718.6897590361447,2,1
721.671686746988,1,5
724.6536144578314,2,4
727.6355421686748,4,3
730.6174698795181,0,2
733.5993975903615,3,1
736.5813253012049,2,0
739.5632530120482,2,3
742.5451807228916,2,4
745.527108433735,12,73
748.5090361445783,124,173
