pulseheight,counts_ch_A,counts_ch_B
339.98493975903614,135,70
342.96686746987956,144,71
345.9487951807229,156,60
348.9307228915663,153,61
351.91265060240966,162,60
354.894578313253,143,63
357.87650602409644,148,61
360.8584337349398,141,67
363.8403614457832,170,62
366.82228915662654,146,76
369.8042168674699,154,69
372.78614457831327,154,55
375.76807228915663,169,71
378.75,162,63
381.7319277108434,162,46
384.7138554216868,153,64
387.69578313253015,156,78
390.6777108433735,164,76
393.6596385542169,185,78
396.64156626506025,161,76
399.62349397590367,144,85
402.60542168674704,152,69
405.5873493975904,137,72
408.56927710843377,171,71
411.55120481927713,134,52
414.5331325301205,158,51
417.51506024096386,124,58
420.4969879518072,116,55
423.47891566265065,95,36
426.460843373494,101,41
429.4427710843374,79,35
432.42469879518075,70,31
435.4066265060241,55,32
438.38855421686753,56,22
441.3704819277109,67,34
444.35240963855426,53,16
447.33433734939763,35,17
450.316265060241,55,20
453.29819277108436,33,30
456.2801204819277,28,14
459.2620481927711,46,18
462.2439759036145,33,18
465.2259036144579,37,14
468.20783132530124,33,14
471.1897590361446,34,15
474.171686746988,47,13
477.15361445783134,32,14
480.13554216867476,44,25
483.1174698795181,52,20
486.0993975903615,52,24
489.08132530120486,120,35
492.0632530120482,158,72
495.0451807228916,212,74
498.02710843373495,331,107
501.0090361445783,396,152
503.99096385542174,481,175
506.9728915662651,538,189
509.95481927710847,581,190
512.9367469879518,587,212
515.9186746987951,529,179
518.9006024096386,429,155
521.882530120482,331,135
524.8644578313254,241,108
527.8463855421687,163,72
530.8283132530121,123,51
533.8102409638554,76,36
536.7921686746988,49,34
539.7740963855422,29,13
542.7560240963855,28,12
545.7379518072289,16,19
548.7198795180723,15,9
551.7018072289158,16,6
554.6837349397591,14,15
557.6656626506025,24,7
560.6475903614459,15,6
563.6295180722892,18,8
566.6114457831326,16,13
569.593373493976,25,14
572.5753012048193,22,17
575.5572289156627,20,20
578.539156626506,27,14
581.5210843373494,26,19
584.5030120481928,25,12
587.4849397590361,24,16
590.4668674698796,29,12
593.448795180723,26,12
596.4307228915663,21,15
599.4126506024097,18,14
602.3945783132531,14,10
605.3765060240964,16,6
608.3584337349398,14,5
611.3403614457832,12,4
614.3222891566265,8,7
617.3042168674699,20,4
620.2861445783133,10,8
623.2680722891566,7,4
626.25,8,3
629.2319277108434,9,3
632.2138554216868,10,5
635.1957831325302,5,7
638.1777108433736,7,3
641.1596385542169,13,4
644.1415662650603,9,1
647.1234939759037,4,6
650.105421686747,7,4
653.0873493975904,9,1
656.0692771084338,4,6
659.0512048192771,6,4
662.0331325301205,6,2
665.0150602409639,8,2
667.9969879518072,9,4
670.9789156626507,6,3
673.9608433734941,6,2
676.9427710843374,3,1
679.9246987951808,6,5
682.9066265060242,9,3
685.8885542168675,5,2
688.8704819277109,0,4
691.8524096385543,6,2
694.8343373493976,7,1
697.816265060241,10,5
700.7981927710844,7,5
703.7801204819277,4,1
706.7620481927711,7,2
709.7439759036145,10,3
712.7259036144579,10,2
715.7078313253013,7,3
718.6897590361447,4,3
721.671686746988,8,2
724.6536144578314,5,3
727.6355421686748,10,3
730.6174698795181,3,3
733.5993975903615,9,5
736.5813253012049,2,5
739.5632530120482,6,2
742.5451807228916,3,7
745.527108433735,7,50
748.5090361445783,62,157
