pulseheight,counts_ch_A,counts_ch_B
304.2018072289157,83,69
307.18373493975906,70,63
310.1656626506024,83,72
313.1475903614458,68,69
316.12951807228916,67,71
319.1114457831326,63,61
322.09337349397595,86,84
325.0753012048193,69,78
328.0572289156627,75,71
331.03915662650604,62,78
334.0210843373494,78,77
337.0030120481928,67,72
339.98493975903614,78,68
342.96686746987956,75,76
345.9487951807229,63,71
348.9307228915663,60,78
351.91265060240966,74,83
354.894578313253,76,79
357.87650602409644,57,69
360.8584337349398,76,77
363.8403614457832,74,80
366.82228915662654,80,76
369.8042168674699,92,75
372.78614457831327,68,93
375.76807228915663,77,72
378.75,73,73
381.7319277108434,72,93
384.7138554216868,74,93
387.69578313253015,74,78
390.6777108433735,84,102
393.6596385542169,79,90
396.64156626506025,97,80
399.62349397590367,72,89
402.60542168674704,87,82
405.5873493975904,69,71
408.56927710843377,74,72
411.55120481927713,63,73
414.5331325301205,61,51
417.51506024096386,57,71
420.4969879518072,45,48
423.47891566265065,32,61
426.460843373494,50,49
429.4427710843374,35,37
432.42469879518075,39,21
435.4066265060241,35,34
438.38855421686753,38,38
441.3704819277109,35,28
444.35240963855426,20,25
447.33433734939763,35,26
450.316265060241,30,33
453.29819277108436,23,23
456.2801204819277,27,20
459.2620481927711,25,17
462.2439759036145,22,21
465.2259036144579,16,13
468.20783132530124,22,21
471.1897590361446,23,22
474.171686746988,16,17
477.15361445783134,31,21
480.13554216867476,21,12
483.1174698795181,25,20
486.0993975903615,35,32
489.08132530120486,66,49
492.0632530120482,55,51
495.0451807228916,98,102
498.02710843373495,146,121
501.0090361445783,169,162
503.99096385542174,219,178
506.9728915662651,242,222
509.95481927710847,250,255
512.9367469879518,247,227
515.9186746987951,240,220
518.9006024096386,193,197
521.882530120482,162,158
524.8644578313254,119,121
527.8463855421687,80,91
530.8283132530121,49,78
533.8102409638554,31,57
536.7921686746988,26,43
539.7740963855422,13,32
542.7560240963855,15,14
545.7379518072289,12,20
548.7198795180723,4,10
551.7018072289158,9,15
554.6837349397591,10,4
557.6656626506025,8,12
560.6475903614459,14,12
563.6295180722892,13,11
566.6114457831326,17,14
569.593373493976,15,17
572.5753012048193,9,15
575.5572289156627,22,13
578.539156626506,21,21
581.5210843373494,19,17
584.5030120481928,17,14
587.4849397590361,27,19
590.4668674698796,16,10
593.448795180723,16,16
596.4307228915663,11,18
599.4126506024097,9,13
602.3945783132531,7,15
605.3765060240964,8,11
608.3584337349398,3,11
611.3403614457832,2,7
614.3222891566265,9,3
617.3042168674699,5,6
620.2861445783133,8,3
623.2680722891566,7,4
626.25,4,3
629.2319277108434,6,5
632.2138554216868,4,4
635.1957831325302,4,7
638.1777108433736,4,3
641.1596385542169,1,8
644.1415662650603,1,6
647.1234939759037,7,5
650.105421686747,2,4
653.0873493975904,5,3
656.0692771084338,5,0
659.0512048192771,3,4
662.0331325301205,2,1
665.0150602409639,4,1
667.9969879518072,2,2
670.9789156626507,1,5
673.9608433734941,7,4
676.9427710843374,2,5
679.9246987951808,4,2
682.9066265060242,2,2
685.8885542168675,3,8
688.8704819277109,3,0
691.8524096385543,2,2
694.8343373493976,4,4
697.816265060241,5,4
700.7981927710844,3,5
703.7801204819277,3,2
706.7620481927711,4,6
709.7439759036145,3,7
712.7259036144579,4,5
715.7078313253013,3,4
718.6897590361447,2,3
721.671686746988,3,1
724.6536144578314,5,0
727.6355421686748,2,0
730.6174698795181,3,2
733.5993975903615,2,2
736.5813253012049,2,3
739.5632530120482,4,3
742.5451807228916,5,5
745.527108433735,14,61
748.5090361445783,111,161
