pulseheight,counts_ch_A,counts_ch_B
3.148648648648649,26,52
3.4459459459459465,31,61
3.743243243243244,23,75
4.040540540540541,32,51
4.337837837837839,25,65
4.635135135135136,28,58
4.932432432432433,41,57
5.229729729729731,29,52
5.527027027027028,27,50
5.8243243243243255,28,55
6.121621621621623,35,67
6.41891891891892,27,45
6.716216216216218,25,68
7.013513513513515,35,62
7.310810810810812,21,61
7.60810810810811,21,57
7.905405405405407,21,49
8.202702702702705,31,60
8.500000000000002,26,51
8.797297297297298,30,51
9.094594594594597,25,57
9.391891891891895,21,56
9.689189189189191,33,51
9.986486486486488,34,58
10.283783783783786,305,158
10.581081081081084,877,594
10.878378378378379,881,545
11.175675675675677,760,491
11.472972972972975,847,465
11.770270270270274,793,450
12.067567567567568,788,406
12.364864864864867,758,395
12.662162162162165,722,379
12.959459459459463,715,308
13.256756756756758,680,306
13.554054054054056,634,303
13.851351351351354,586,312
14.148648648648653,542,288
14.445945945945947,597,301
14.743243243243246,553,367
15.040540540540544,539,312
15.337837837837842,500,362
15.635135135135137,487,331
15.932432432432435,468,385
16.229729729729733,441,391
16.52702702702703,405,365
16.82432432432433,374,389
17.121621621621625,387,410
17.418918918918923,368,386
17.71621621621622,337,411
18.013513513513516,333,408
18.310810810810814,307,439
18.608108108108112,297,446
18.90540540540541,271,475
19.202702702702705,255,475
19.500000000000004,252,506
19.797297297297302,245,444
20.0945945945946,203,431
20.391891891891895,247,422
20.689189189189193,239,311
20.98648648648649,198,271
21.28378378378379,207,200
21.581081081081084,221,164
21.878378378378383,184,137
22.17567567567568,191,106
22.47297297297298,160,103
22.770270270270274,158,84
23.067567567567572,154,105
23.36486486486487,150,115
23.66216216216217,137,92
23.959459459459463,144,97
24.25675675675676,155,85
24.55405405405406,138,75
24.851351351351358,166,74
25.148648648648653,162,77
25.44594594594595,190,76
25.74324324324325,180,60
26.040540540540547,205,103
26.337837837837842,211,73
26.63513513513514,233,81
26.93243243243244,194,80
27.229729729729737,239,91
27.52702702702703,224,85
27.82432432432433,207,66
28.121621621621628,214,70
28.418918918918926,208,65
28.71621621621622,201,58
29.01351351351352,228,75
29.310810810810818,220,61
29.608108108108116,243,79
29.90540540540541,276,83
30.20270270270271,225,66
30.500000000000007,258,75
30.797297297297305,244,57
31.0945945945946,248,62
31.3918918918919,257,57
31.689189189189197,263,63
31.986486486486495,286,66
32.28378378378379,264,66
32.581081081081095,268,62
32.878378378378386,278,70
33.175675675675684,259,67
33.47297297297298,267,49
33.770270270270274,259,76
34.06756756756758,226,50
34.36486486486487,170,57
34.662162162162176,143,50
34.95945945945947,144,51
35.25675675675676,123,57
35.55405405405406,107,56
35.851351351351354,74,72
36.14864864864866,80,60
36.44594594594595,72,76
36.743243243243256,58,51
37.04054054054055,73,69
37.33783783783785,71,48
37.635135135135144,69,55
37.932432432432435,62,54
38.22972972972974,54,65
38.52702702702703,57,52
38.82432432432434,54,63
39.12162162162163,37,52
39.41891891891893,67,50
39.716216216216225,62,42
40.013513513513516,45,35
40.31081081081082,40,61
40.60810810810811,57,47
40.90540540540542,44,50
41.20270270270271,51,37
41.500000000000014,58,56
41.797297297297305,55,44
42.09459459459461,53,52
42.3918918918919,39,47
42.68918918918919,47,30
42.9864864864865,49,43
43.28378378378379,45,38
43.581081081081095,40,49
43.878378378378386,43,44
44.17567567567569,37,33
44.47297297297298,43,45
44.770270270270274,39,50
45.06756756756758,31,38
45.36486486486487,43,48
45.662162162162176,42,49
45.95945945945947,39,36
46.25675675675677,37,40
46.55405405405406,36,51
46.85135135135137,41,51
47.14864864864866,39,62
47.44594594594595,43,54
47.743243243243256,42,47
48.04054054054055,33,49
48.33783783783785,44,49
48.635135135135144,40,51
48.93243243243245,41,42
49.22972972972974,41,46
49.52702702702703,39,49
49.82432432432434,34,30
50.12162162162163,43,29
50.41891891891893,41,20
50.716216216216225,39,26
51.01351351351353,35,22
51.31081081081082,50,24
51.60810810810813,47,19
51.90540540540542,29,20
52.20270270270271,47,11
52.500000000000014,26,15
52.797297297297305,37,11
53.09459459459461,34,14
53.3918918918919,28,12
53.68918918918921,26,10
53.9864864864865,31,20
54.28378378378379,40,14
54.581081081081095,37,15
54.878378378378386,36,20
55.17567567567569,38,16
55.47297297297298,40,11
55.77027027027029,41,16
56.06756756756758,31,17
56.364864864864884,37,11
56.662162162162176,43,9
56.95945945945947,29,11
57.25675675675677,35,9
57.55405405405406,32,5
57.85135135135137,25,5
58.14864864864866,39,10
58.445945945945965,25,4
58.743243243243256,32,4
59.04054054054055,34,8
59.33783783783785,28,12
59.635135135135144,28,3
59.93243243243245,27,3
60.22972972972974,29,7
60.527027027027046,41,5
60.82432432432434,40,7
61.12162162162164,27,6
61.41891891891893,27,4
61.716216216216225,41,3
62.01351351351353,35,8
62.31081081081082,34,2
62.60810810810813,41,4
62.90540540540542,33,5
63.20270270270272,36,3
63.500000000000014,27,2
63.797297297297305,35,3
64.09459459459461,29,4
64.3918918918919,23,8
64.68918918918921,23,4
64.98648648648651,23,5
65.2837837837838,24,6
65.5810810810811,23,2
65.8783783783784,31,7
66.17567567567569,28,8
66.472972972973,26,3
66.77027027027029,29,2
67.06756756756758,19,3
67.36486486486487,24,6
67.66216216216218,27,2
67.95945945945948,28,4
68.25675675675677,25,2
68.55405405405406,23,1
68.85135135135137,30,5
69.14864864864867,18,8
69.44594594594597,28,5
69.74324324324326,34,3
70.04054054054055,30,2
70.33783783783785,26,3
70.63513513513516,33,3
70.93243243243245,27,5
71.22972972972974,24,3
71.52702702702705,27,2
71.82432432432435,25,3
72.12162162162164,27,6
72.41891891891893,28,1
72.71621621621622,17,6
73.01351351351353,34,2
73.31081081081084,25,3
73.60810810810813,30,2
73.90540540540542,28,5
74.20270270270272,32,3
74.50000000000001,39,6
74.79729729729732,43,3
75.09459459459461,30,5
75.3918918918919,30,4
75.68918918918921,20,4
75.98648648648651,30,4
76.2837837837838,33,4
76.5810810810811,23,3
76.87837837837839,27,3
77.17567567567569,38,3
77.472972972973,28,2
77.77027027027029,26,4
78.06756756756758,21,4
78.36486486486488,44,4
78.66216216216219,32,3
78.95945945945948,32,5
79.25675675675677,32,5
79.55405405405406,35,4
79.85135135135137,34,2
80.14864864864867,28,6
80.44594594594597,40,0
80.74324324324326,37,3
81.04054054054056,28,1
81.33783783783787,31,2
81.63513513513516,23,2
81.93243243243245,23,4
82.22972972972974,20,2
82.52702702702705,28,2
82.82432432432435,16,6
83.12162162162164,22,3
83.41891891891893,25,3
83.71621621621624,16,5
84.01351351351353,15,4
84.31081081081084,12,2
84.60810810810813,16,4
84.90540540540542,9,1
85.20270270270272,9,3
85.50000000000003,11,3
85.79729729729732,10,3
86.09459459459461,11,1
86.3918918918919,6,5
86.68918918918921,8,4
86.98648648648651,3,1
87.2837837837838,12,1
87.5810810810811,16,2
87.8783783783784,9,1
88.1756756756757,7,0
88.472972972973,11,1
88.77027027027029,8,0
89.06756756756758,8,3
89.36486486486488,6,5
89.66216216216219,11,2
89.95945945945948,8,1
90.25675675675677,7,2
90.55405405405408,12,0
90.85135135135138,6,1
91.14864864864867,10,1
91.44594594594597,7,1
91.74324324324326,11,1
92.04054054054056,9,1
92.33783783783787,8,3
92.63513513513516,5,1
92.93243243243245,9,1
93.22972972972975,10,0
93.52702702702705,6,1
93.82432432432435,9,4
94.12162162162164,7,2
94.41891891891893,11,1
94.71621621621624,6,2
95.01351351351354,5,2
95.31081081081084,4,2
95.60810810810813,3,2
95.90540540540542,4,2
96.20270270270272,7,0
96.50000000000003,3,2
96.79729729729732,7,3
97.09459459459461,3,1
97.39189189189192,0,3
97.68918918918922,4,2
97.98648648648651,3,1
98.2837837837838,2,3
98.5810810810811,4,4
98.8783783783784,7,0
99.1756756756757,4,1
99.472972972973,3,0
99.77027027027029,4,1
100.0675675675676,3,2
100.3648648648649,4,3
100.66216216216219,4,1
100.95945945945948,8,0
101.25675675675677,1,0
101.55405405405408,1,2
101.85135135135138,4,1
102.14864864864867,8,0
102.44594594594597,7,1
102.74324324324327,5,1
103.04054054054056,8,1
103.33783783783787,0,1
103.63513513513516,2,0
103.93243243243245,3,0
104.22972972972975,5,0
104.52702702702706,3,0
104.82432432432435,2,0
