pulseheight,counts_ch_A,counts_ch_B
3.148648648648649,2,10
3.4459459459459465,4,14
3.743243243243244,3,14
4.040540540540541,4,15
4.337837837837839,4,10
4.635135135135136,5,12
4.932432432432433,9,17
5.229729729729731,8,12
5.527027027027028,9,10
5.8243243243243255,5,8
6.121621621621623,5,11
6.41891891891892,10,13
6.716216216216218,6,15
7.013513513513515,7,22
7.310810810810812,3,17
7.60810810810811,7,18
7.905405405405407,8,20
8.202702702702705,9,8
8.500000000000002,6,12
8.797297297297298,7,14
9.094594594594597,7,14
9.391891891891895,9,7
9.689189189189191,2,12
9.986486486486488,8,8
10.283783783783786,459,596
10.581081081081084,1099,977
10.878378378378379,1096,876
11.175675675675677,1181,846
11.472972972972975,1129,817
11.770270270270274,1201,708
12.067567567567568,1064,684
12.364864864864867,1060,600
12.662162162162165,980,587
12.959459459459463,976,502
13.256756756756758,961,497
13.554054054054056,825,422
13.851351351351354,875,486
14.148648648648653,859,536
14.445945945945947,810,594
14.743243243243246,738,787
15.040540540540544,774,826
15.337837837837842,721,917
15.635135135135137,652,925
15.932432432432435,694,936
16.229729729729733,614,989
16.52702702702703,611,983
16.82432432432433,579,975
17.121621621621625,597,962
17.418918918918923,516,1034
17.71621621621622,522,988
18.013513513513516,529,1097
18.310810810810814,498,1084
18.608108108108112,459,1253
18.90540540540541,433,1297
19.202702702702705,464,1379
19.500000000000004,405,1414
19.797297297297302,410,1480
20.0945945945946,354,1350
20.391891891891895,415,1229
20.689189189189193,347,970
20.98648648648649,342,697
21.28378378378379,334,462
21.581081081081084,334,334
21.878378378378383,310,238
22.17567567567568,283,179
22.47297297297298,268,169
22.770270270270274,282,149
23.067567567567572,222,147
23.36486486486487,235,126
23.66216216216217,245,142
23.959459459459463,247,147
24.25675675675676,281,140
24.55405405405406,311,140
24.851351351351358,338,122
25.148648648648653,400,127
25.44594594594595,416,153
25.74324324324325,484,143
26.040540540540547,534,140
26.337837837837842,544,131
26.63513513513514,586,131
26.93243243243244,564,104
27.229729729729737,601,130
27.52702702702703,611,128
27.82432432432433,601,121
28.121621621621628,596,133
28.418918918918926,600,139
28.71621621621622,602,128
29.01351351351352,595,132
29.310810810810818,622,142
29.608108108108116,646,140
29.90540540540541,635,135
30.20270270270271,675,141
30.500000000000007,723,157
30.797297297297305,747,137
31.0945945945946,804,141
31.3918918918919,765,140
31.689189189189197,865,149
31.986486486486495,833,136
32.28378378378379,829,113
32.581081081081095,876,124
32.878378378378386,873,115
33.175675675675684,838,152
33.47297297297298,748,144
33.770270270270274,706,109
34.06756756756758,646,107
34.36486486486487,536,112
34.662162162162176,467,138
34.95945945945947,373,140
35.25675675675676,301,129
35.55405405405406,213,121
35.851351351351354,156,135
36.14864864864866,143,148
36.44594594594595,128,137
36.743243243243256,98,137
37.04054054054055,109,155
37.33783783783785,81,133
37.635135135135144,90,140
37.932432432432435,88,154
38.22972972972974,92,154
38.52702702702703,71,149
38.82432432432434,81,128
39.12162162162163,73,115
39.41891891891893,87,115
39.716216216216225,81,111
40.013513513513516,81,119
40.31081081081082,92,131
40.60810810810811,78,103
40.90540540540542,76,99
41.20270270270271,89,101
41.500000000000014,86,99
41.797297297297305,59,77
42.09459459459461,78,92
42.3918918918919,88,94
42.68918918918919,82,104
42.9864864864865,75,77
43.28378378378379,74,101
43.581081081081095,87,95
43.878378378378386,87,90
44.17567567567569,80,81
44.47297297297298,80,91
44.770270270270274,78,105
45.06756756756758,79,109
45.36486486486487,66,107
45.662162162162176,89,107
45.95945945945947,79,119
46.25675675675677,86,119
46.55405405405406,79,111
46.85135135135137,74,115
47.14864864864866,75,132
47.44594594594595,65,130
47.743243243243256,92,160
48.04054054054055,80,133
48.33783783783785,81,158
48.635135135135144,79,133
48.93243243243245,77,141
49.22972972972974,76,124
49.52702702702703,82,120
49.82432432432434,77,91
50.12162162162163,83,81
50.41891891891893,62,60
50.716216216216225,80,51
51.01351351351353,84,45
51.31081081081082,90,35
51.60810810810813,77,26
51.90540540540542,86,16
52.20270270270271,67,10
52.500000000000014,75,16
52.797297297297305,75,10
53.09459459459461,72,16
53.3918918918919,85,14
53.68918918918921,64,8
53.9864864864865,76,8
54.28378378378379,68,7
54.581081081081095,71,10
54.878378378378386,83,11
55.17567567567569,70,9
55.47297297297298,75,13
55.77027027027029,61,10
56.06756756756758,71,13
56.364864864864884,68,6
56.662162162162176,81,6
56.95945945945947,67,7
57.25675675675677,55,4
57.55405405405406,71,9
57.85135135135137,64,2
58.14864864864866,69,3
58.445945945945965,65,7
58.743243243243256,90,5
59.04054054054055,64,1
59.33783783783785,69,4
59.635135135135144,77,2
59.93243243243245,52,5
60.22972972972974,81,7
60.527027027027046,75,4
60.82432432432434,68,6
61.12162162162164,74,4
61.41891891891893,86,1
61.716216216216225,79,4
62.01351351351353,76,4
62.31081081081082,86,1
62.60810810810813,70,5
62.90540540540542,74,4
63.20270270270272,78,6
63.500000000000014,90,0
63.797297297297305,77,4
64.09459459459461,66,1
64.3918918918919,72,2
64.68918918918921,78,3
64.98648648648651,72,5
65.2837837837838,78,4
65.5810810810811,64,2
65.8783783783784,61,3
66.17567567567569,71,2
66.472972972973,61,5
66.77027027027029,55,6
67.06756756756758,62,4
67.36486486486487,60,1
67.66216216216218,71,7
67.95945945945948,57,6
68.25675675675677,68,2
68.55405405405406,58,3
68.85135135135137,59,7
69.14864864864867,56,7
69.44594594594597,62,3
69.74324324324326,53,4
70.04054054054055,54,2
70.33783783783785,54,3
70.63513513513516,64,8
70.93243243243245,49,0
71.22972972972974,35,2
71.52702702702705,62,2
71.82432432432435,54,3
72.12162162162164,51,3
72.41891891891893,60,2
72.71621621621622,71,0
73.01351351351353,43,1
73.31081081081084,61,7
73.60810810810813,38,2
73.90540540540542,59,3
74.20270270270272,66,4
74.50000000000001,66,0
74.79729729729732,58,1
75.09459459459461,65,4
75.3918918918919,61,1
75.68918918918921,58,1
75.98648648648651,65,2
76.2837837837838,72,1
76.5810810810811,65,0
76.87837837837839,71,2
77.17567567567569,76,0
77.472972972973,69,3
77.77027027027029,73,2
78.06756756756758,87,0
78.36486486486488,66,1
78.66216216216219,72,0
78.95945945945948,100,1
79.25675675675677,100,3
79.55405405405406,83,2
79.85135135135137,79,5
80.14864864864867,87,0
80.44594594594597,80,1
80.74324324324326,94,4
81.04054054054056,91,2
81.33783783783787,63,1
81.63513513513516,73,2
81.93243243243245,79,2
82.22972972972974,71,2
82.52702702702705,57,3
82.82432432432435,50,1
83.12162162162164,57,1
83.41891891891893,48,2
83.71621621621624,33,1
84.01351351351353,30,1
84.31081081081084,19,3
84.60810810810813,24,2
