pulseheight,counts_ch_A,counts_ch_B
7.685717858929465,0,0
8.057153576788394,0,0
8.428589294647324,0,0
8.800025012506254,0,0
9.171460730365183,0,0
9.542896448224113,0,0
9.914332166083042,0,0
10.285767883941972,1,0
10.657203601800902,0,0
11.028639319659831,70,0
11.40007503751876,321,0
11.77151075537769,291,0
12.142946473236618,295,0
12.514382191095548,256,0
12.885817908954477,244,0
13.257253626813407,264,0
13.628689344672337,236,0
14.000125062531266,216,0
14.371560780390196,208,0
14.742996498249125,196,0
15.114432216108053,213,0
15.485867933966983,178,0
15.857303651825916,192,0
16.228739369684845,197,0
16.60017508754377,178,0
16.9716108054027,183,0
17.34304652326163,181,0
17.71448224112056,176,0
18.08591795897949,169,0
18.45735367683842,180,0
18.82878939469735,171,0
19.20022511255628,148,0
19.571660830415208,149,0
19.943096548274138,133,0
20.314532266133067,103,0
20.685967983991997,83,0
21.057403701850927,85,0
21.428839419709856,54,0
21.800275137568786,46,0
22.171710855427715,43,0
22.54314657328664,42,0
22.91458229114557,33,0
23.2860180090045,40,0
23.65745372686343,32,0
24.028889444722363,13,0
24.400325162581293,28,0
24.771760880440223,25,0
25.14319659829915,31,0
25.514632316158078,60,0
25.886068034017008,68,0
26.257503751875937,137,0
26.628939469734867,190,0
27.000375187593797,359,0
27.371810905452726,473,0
27.743246623311656,550,0
28.114682341170585,706,0
28.486118059029515,720,0
28.857553776888444,704,0
29.228989494747374,537,0
29.600425212606304,437,0
29.971860930465233,326,0
30.343296648324163,219,0
30.714732366183092,104,0
31.086168084042022,75,0
31.45760380190095,37,0
31.82903951975988,17,0
32.20047523761881,10,0
32.57191095547774,6,0
32.94334667333667,2,0
33.3147823911956,4,0
33.68621810905453,3,0
34.05765382691346,0,0
34.42908954477239,1,0
34.80052526263132,6,0
35.17196098049025,0,0
35.54339669834918,2,0
35.91483241620811,4,0
36.286268134067036,4,0
36.657703851925966,2,0
37.029139569784896,3,0
37.40057528764382,0,0
37.77201100550275,2,0
38.14344672336168,1,0
38.51488244122061,2,0
38.886318159079536,0,0
39.257753876938466,2,0
39.629189594797396,3,0
40.00062531265633,1,0
40.37206103051526,1,0
40.74349674837419,4,0
41.11493246623312,2,0
41.48636818409205,0,0
41.85780390195098,3,0
42.22923961980991,1,0
42.60067533766884,2,0
42.97211105552776,3,0
43.34354677338669,1,0
43.71498249124562,1,0
44.08641820910455,0,0
44.45785392696348,0,0
44.82928964482241,2,0
45.20072536268134,2,0
45.57216108054027,1,0
45.9435967983992,2,0
46.31503251625813,0,0
46.68646823411706,3,0
47.05790395197599,2,0
47.42933966983492,0,0
47.80077538769385,0,0
48.172211105552776,2,0
48.543646823411706,0,0
48.915082541270635,2,0
49.286518259129565,4,0
49.657953976988495,1,0
50.029389694847424,2,0
50.400825412706354,0,0
50.77226113056528,1,0
51.14369684842421,3,0
51.51513256628314,1,0
51.88656828414207,1,0
52.258004002001,3,0
52.62943971985993,1,0
53.00087543771886,1,0
53.37231115557779,0,0
53.74374687343672,2,0
54.11518259129565,2,0
54.48661830915458,0,0
54.85805402701351,0,0
