pulseheight,counts_ch_A,counts_ch_B
8.990963855421686,136,19
11.972891566265062,106,10
14.954819277108435,114,20
17.936746987951807,94,10
20.918674698795183,110,14
23.900602409638555,108,19
26.88253012048193,156,29
29.864457831325304,171,23
32.846385542168676,215,30
35.82831325301205,243,26
38.81024096385542,312,26
41.7921686746988,344,24
44.774096385542165,420,37
47.756024096385545,477,40
50.737951807228924,498,29
53.71987951807229,542,30
56.70180722891567,688,35
59.683734939759034,757,26
62.665662650602414,765,26
65.6475903614458,898,25
68.62951807228916,982,35
71.61144578313252,982,23
74.59337349397592,984,49
77.57530120481928,972,27
80.55722891566265,964,29
83.53915662650603,974,25
86.52108433734941,928,24
89.50301204819277,878,18
92.48493975903615,880,23
95.46686746987953,908,18
98.4487951807229,765,21
101.43072289156626,786,19
104.41265060240966,784,12
107.39457831325302,748,18
110.37650602409639,676,18
113.35843373493977,693,12
116.34036144578315,686,5
119.32228915662651,607,7
122.30421686746989,634,16
125.28614457831327,607,6
128.26807228915663,559,9
131.25,453,7
134.23192771084337,400,11
137.21385542168676,367,7
140.19578313253012,387,7
143.17771084337352,335,9
146.15963855421688,322,5
149.14156626506025,298,7
152.1234939759036,241,4
155.105421686747,246,9
158.08734939759037,257,2
161.06927710843374,223,4
164.05120481927713,206,7
167.0331325301205,226,4
170.01506024096386,249,4
172.99698795180723,225,7
175.97891566265062,233,4
178.960843373494,283,2
181.94277108433738,357,8
184.92469879518075,673,10
187.9066265060241,1171,11
190.88855421686748,1903,26
193.87048192771084,2638,38
196.85240963855424,3035,51
199.8343373493976,2759,34
202.816265060241,2018,39
205.79819277108436,1133,18
208.78012048192772,539,18
211.7620481927711,262,5
214.74397590361446,170,4
217.72590361445785,116,4
220.7078313253012,144,3
223.6897590361446,124,0
226.67168674698797,133,4
229.65361445783134,117,3
232.6355421686747,139,0
235.6174698795181,131,2
238.59939759036146,127,4
241.58132530120483,119,2
244.56325301204822,114,1
247.5451807228916,121,1
250.52710843373495,93,1
253.50903614457832,100,0
256.4909638554217,106,3
259.47289156626505,93,4
262.4548192771084,117,3
265.43674698795184,88,0
268.4186746987952,107,2
271.40060240963857,96,0
274.38253012048193,100,2
277.36445783132535,101,2
280.3463855421687,120,0
283.3283132530121,109,2
286.31024096385545,102,1
289.2921686746988,97,0
292.2740963855422,112,1
295.25602409638554,97,4
298.2379518072289,110,3
301.21987951807233,88,1
304.2018072289157,108,3
307.18373493975906,101,3
310.1656626506024,124,1
313.1475903614458,107,1
316.12951807228916,101,2
319.1114457831326,88,2
322.09337349397595,114,5
325.0753012048193,96,2
328.0572289156627,86,3
331.03915662650604,96,0
334.0210843373494,92,1
337.0030120481928,120,2
339.98493975903614,100,2
342.96686746987956,102,3
345.9487951807229,114,1
348.9307228915663,114,2
351.91265060240966,119,1
354.894578313253,125,3
357.87650602409644,117,2
360.8584337349398,104,0
363.8403614457832,127,3
366.82228915662654,109,0
369.8042168674699,115,2
372.78614457831327,112,4
375.76807228915663,108,4
378.75,116,1
381.7319277108434,101,0
384.7138554216868,106,2
387.69578313253015,112,3
390.6777108433735,73,1
393.6596385542169,95,3
396.64156626506025,66,2
399.62349397590367,36,0
402.60542168674704,47,0
405.5873493975904,40,0
408.56927710843377,51,2
411.55120481927713,44,0
414.5331325301205,40,0
417.51506024096386,24,1
420.4969879518072,39,1
423.47891566265065,28,0
426.460843373494,20,0
429.4427710843374,19,0
432.42469879518075,21,1
435.4066265060241,24,0
438.38855421686753,22,0
441.3704819277109,23,0
444.35240963855426,25,1
447.33433734939763,34,0
