pulseheight,counts_ch_A,counts_ch_B
8.990963855421686,140,21
11.972891566265062,111,18
14.954819277108435,113,19
17.936746987951807,104,14
20.918674698795183,107,19
23.900602409638555,104,25
26.88253012048193,178,20
29.864457831325304,212,34
32.846385542168676,198,27
35.82831325301205,229,31
38.81024096385542,305,33
41.7921686746988,359,28
44.774096385542165,378,24
47.756024096385545,435,38
50.737951807228924,509,43
53.71987951807229,562,31
56.70180722891567,640,42
59.683734939759034,748,29
62.665662650602414,809,34
65.6475903614458,931,32
68.62951807228916,1034,42
71.61144578313252,1003,43
74.59337349397592,982,39
77.57530120481928,1002,35
80.55722891566265,939,32
83.53915662650603,919,28
86.52108433734941,1018,29
89.50301204819277,930,25
92.48493975903615,914,31
95.46686746987953,859,23
98.4487951807229,863,29
101.43072289156626,778,28
104.41265060240966,780,20
107.39457831325302,744,18
110.37650602409639,755,17
113.35843373493977,713,29
116.34036144578315,640,12
119.32228915662651,631,18
122.30421686746989,648,22
125.28614457831327,568,15
128.26807228915663,568,21
131.25,455,7
134.23192771084337,403,13
137.21385542168676,377,14
140.19578313253012,347,7
143.17771084337352,292,11
146.15963855421688,310,4
149.14156626506025,255,11
152.1234939759036,256,16
155.105421686747,241,7
158.08734939759037,235,8
161.06927710843374,205,5
164.05120481927713,236,8
167.0331325301205,219,6
170.01506024096386,225,5
172.99698795180723,220,1
175.97891566265062,238,2
178.960843373494,295,5
181.94277108433738,345,6
184.92469879518075,619,12
187.9066265060241,1160,19
190.88855421686748,1949,37
193.87048192771084,2756,41
196.85240963855424,3188,52
199.8343373493976,2986,54
202.816265060241,2161,65
205.79819277108436,1345,46
208.78012048192772,570,30
211.7620481927711,247,12
214.74397590361446,176,10
217.72590361445785,135,3
220.7078313253012,121,6
223.6897590361446,138,1
226.67168674698797,117,2
229.65361445783134,129,1
232.6355421686747,118,1
235.6174698795181,129,4
238.59939759036146,118,3
241.58132530120483,132,1
244.56325301204822,125,2
247.5451807228916,111,6
250.52710843373495,91,3
253.50903614457832,117,0
256.4909638554217,98,4
259.47289156626505,125,3
262.4548192771084,104,1
265.43674698795184,101,2
268.4186746987952,116,1
271.40060240963857,113,2
274.38253012048193,95,2
277.36445783132535,108,3
280.3463855421687,112,4
283.3283132530121,105,2
286.31024096385545,109,3
289.2921686746988,91,3
292.2740963855422,103,5
295.25602409638554,122,2
298.2379518072289,114,6
301.21987951807233,100,1
304.2018072289157,116,1
307.18373493975906,114,1
310.1656626506024,120,2
313.1475903614458,126,0
316.12951807228916,115,3
319.1114457831326,94,1
322.09337349397595,103,5
325.0753012048193,103,5
328.0572289156627,97,2
331.03915662650604,98,4
334.0210843373494,105,4
337.0030120481928,122,2
339.98493975903614,108,3
342.96686746987956,112,2
345.9487951807229,103,4
348.9307228915663,116,2
351.91265060240966,108,3
354.894578313253,109,4
357.87650602409644,124,4
360.8584337349398,121,3
363.8403614457832,120,3
366.82228915662654,111,7
369.8042168674699,123,4
372.78614457831327,128,2
375.76807228915663,95,2
378.75,125,3
381.7319277108434,104,3
384.7138554216868,83,1
387.69578313253015,88,1
390.6777108433735,87,1
393.6596385542169,78,1
396.64156626506025,70,0
399.62349397590367,62,1
402.60542168674704,47,1
405.5873493975904,55,3
408.56927710843377,56,0
411.55120481927713,32,0
414.5331325301205,37,1
417.51506024096386,38,1
420.4969879518072,38,2
423.47891566265065,29,0
426.460843373494,23,0
429.4427710843374,14,0
432.42469879518075,27,1
435.4066265060241,19,1
438.38855421686753,26,2
441.3704819277109,29,1
444.35240963855426,29,1
447.33433734939763,42,1
450.316265060241,36,1
453.29819277108436,48,0
456.2801204819277,84,1
459.2620481927711,130,4
462.2439759036145,171,3
465.2259036144579,212,5
468.20783132530124,333,6
471.1897590361446,375,4
