pulseheight,counts_ch_A,counts_ch_B
524.8644578313254,12,0
527.8463855421687,7,0
530.8283132530121,15,0
533.8102409638554,13,0
536.7921686746988,13,0
539.7740963855422,18,0
542.7560240963855,13,2
545.7379518072289,15,0
548.7198795180723,9,0
551.7018072289158,13,0
554.6837349397591,8,0
557.6656626506025,7,0
560.6475903614459,2,0
563.6295180722892,4,0
566.6114457831326,6,0
569.593373493976,3,0
572.5753012048193,3,0
575.5572289156627,4,0
578.539156626506,1,0
581.5210843373494,4,0
584.5030120481928,4,0
587.4849397590361,4,0
590.4668674698796,3,0
593.448795180723,4,0
596.4307228915663,4,0
599.4126506024097,2,0
602.3945783132531,3,0
605.3765060240964,2,0
608.3584337349398,3,0
611.3403614457832,1,1
614.3222891566265,3,0
617.3042168674699,1,0
620.2861445783133,5,0
623.2680722891566,3,0
626.25,2,0
629.2319277108434,5,0
632.2138554216868,3,0
635.1957831325302,1,0
638.1777108433736,2,0
641.1596385542169,2,0
644.1415662650603,8,0
647.1234939759037,3,0
650.105421686747,2,0
653.0873493975904,0,0
656.0692771084338,3,0
659.0512048192771,2,0
662.0331325301205,7,0
665.0150602409639,3,0
667.9969879518072,5,0
670.9789156626507,3,0
673.9608433734941,5,0
676.9427710843374,6,0
679.9246987951808,4,0
682.9066265060242,1,0
685.8885542168675,2,0
688.8704819277109,1,0
691.8524096385543,0,0
694.8343373493976,1,0
697.816265060241,2,0
700.7981927710844,5,0
703.7801204819277,3,0
706.7620481927711,0,0
709.7439759036145,3,0
712.7259036144579,2,0
715.7078313253013,0,0
718.6897590361447,0,0
721.671686746988,0,0
724.6536144578314,3,0
727.6355421686748,1,0
730.6174698795181,0,0
733.5993975903615,2,0
736.5813253012049,0,0
739.5632530120482,1,0
742.5451807228916,2,0
745.527108433735,28,1
748.5090361445783,85,3
