pulseheight,counts_ch_A,counts_ch_B
8.990963855421686,114,57
11.972891566265062,103,44
14.954819277108435,95,29
17.936746987951807,101,54
20.918674698795183,106,47
23.900602409638555,135,59
26.88253012048193,181,72
29.864457831325304,179,58
32.846385542168676,221,68
35.82831325301205,203,76
38.81024096385542,319,71
41.7921686746988,363,71
44.774096385542165,409,59
47.756024096385545,455,65
50.737951807228924,508,61
53.71987951807229,596,70
56.70180722891567,692,66
59.683734939759034,746,75
62.665662650602414,878,61
65.6475903614458,964,62
68.62951807228916,1028,60
71.61144578313252,1107,93
74.59337349397592,1088,84
77.57530120481928,997,78
80.55722891566265,965,87
83.53915662650603,924,75
86.52108433734941,856,61
89.50301204819277,922,48
92.48493975903615,838,68
95.46686746987953,824,48
98.4487951807229,755,60
101.43072289156626,706,64
104.41265060240966,645,57
107.39457831325302,674,50
110.37650602409639,618,49
113.35843373493977,609,53
116.34036144578315,618,51
119.32228915662651,596,48
122.30421686746989,584,63
125.28614457831327,528,52
128.26807228915663,474,43
131.25,397,41
134.23192771084337,393,26
137.21385542168676,330,26
140.19578313253012,307,24
143.17771084337352,271,23
146.15963855421688,303,11
149.14156626506025,282,22
152.1234939759036,217,14
155.105421686747,267,9
158.08734939759037,245,12
161.06927710843374,238,14
164.05120481927713,231,6
167.0331325301205,210,21
170.01506024096386,244,26
172.99698795180723,244,21
175.97891566265062,258,29
178.960843373494,301,38
181.94277108433738,366,66
184.92469879518075,638,56
187.9066265060241,1058,119
190.88855421686748,1591,238
193.87048192771084,2175,317
196.85240963855424,2547,418
199.8343373493976,2402,439
202.816265060241,1772,389
205.79819277108436,989,267
208.78012048192772,476,182
211.7620481927711,235,89
214.74397590361446,149,32
217.72590361445785,112,24
220.7078313253012,110,11
223.6897590361446,103,5
226.67168674698797,129,5
229.65361445783134,122,9
232.6355421686747,119,7
235.6174698795181,110,5
238.59939759036146,97,4
241.58132530120483,95,7
244.56325301204822,113,5
247.5451807228916,106,2
250.52710843373495,85,3
253.50903614457832,87,3
256.4909638554217,96,6
259.47289156626505,98,4
262.4548192771084,98,8
265.43674698795184,88,1
268.4186746987952,88,9
271.40060240963857,97,5
274.38253012048193,110,8
277.36445783132535,107,3
280.3463855421687,89,3
283.3283132530121,121,2
286.31024096385545,82,6
289.2921686746988,86,0
292.2740963855422,93,3
295.25602409638554,98,5
298.2379518072289,95,3
301.21987951807233,83,3
304.2018072289157,89,4
307.18373493975906,103,2
310.1656626506024,90,5
313.1475903614458,78,4
316.12951807228916,93,3
319.1114457831326,73,1
322.09337349397595,99,2
325.0753012048193,101,3
328.0572289156627,87,1
331.03915662650604,104,3
334.0210843373494,105,0
337.0030120481928,95,2
339.98493975903614,106,2
342.96686746987956,80,7
345.9487951807229,128,3
348.9307228915663,128,3
351.91265060240966,93,4
354.894578313253,104,5
357.87650602409644,117,7
360.8584337349398,93,4
363.8403614457832,96,6
366.82228915662654,95,4
369.8042168674699,122,7
372.78614457831327,108,4
375.76807228915663,110,1
378.75,91,5
381.7319277108434,95,4
384.7138554216868,91,6
387.69578313253015,86,5
390.6777108433735,70,5
393.6596385542169,68,2
396.64156626506025,62,5
399.62349397590367,53,2
402.60542168674704,54,5
405.5873493975904,36,1
408.56927710843377,39,3
411.55120481927713,33,1
414.5331325301205,27,2
417.51506024096386,30,0
420.4969879518072,32,0
423.47891566265065,27,0
426.460843373494,23,2
429.4427710843374,25,1
432.42469879518075,17,4
435.4066265060241,20,1
438.38855421686753,21,1
441.3704819277109,23,2
444.35240963855426,31,1
447.33433734939763,41,2
450.316265060241,36,0
453.29819277108436,51,0
456.2801204819277,96,3
459.2620481927711,105,1
462.2439759036145,141,4
465.2259036144579,218,5
468.20783132530124,281,7
471.1897590361446,360,8
474.171686746988,351,11
477.15361445783134,344,9
480.13554216867476,296,8
483.1174698795181,292,12
486.0993975903615,189,11
489.08132530120486,135,7
492.0632530120482,115,3
495.0451807228916,54,0
498.02710843373495,44,2
501.0090361445783,15,2
503.99096385542174,16,2
506.9728915662651,14,5
509.95481927710847,11,4
512.9367469879518,9,1
515.9186746987951,7,2
518.9006024096386,11,0
521.882530120482,16,0
524.8644578313254,13,3
527.8463855421687,11,0
530.8283132530121,16,0
533.8102409638554,10,0
536.7921686746988,21,0
539.7740963855422,20,0
542.7560240963855,11,1
