pulseheight,counts_ch_A,counts_ch_B
3.148648648648649,21,45
3.4459459459459465,27,59
3.743243243243244,20,73
4.040540540540541,21,59
4.337837837837839,21,65
4.635135135135136,20,72
4.932432432432433,21,61
5.229729729729731,18,58
5.527027027027028,26,62
5.8243243243243255,24,75
6.121621621621623,20,79
6.41891891891892,37,69
6.716216216216218,31,84
7.013513513513515,19,84
7.310810810810812,24,76
7.60810810810811,21,43
7.905405405405407,42,70
8.202702702702705,22,46
8.500000000000002,26,55
8.797297297297298,23,49
9.094594594594597,26,48
9.391891891891895,21,60
9.689189189189191,32,50
9.986486486486488,34,47
10.283783783783786,788,454
10.581081081081084,1414,796
10.878378378378379,1404,774
11.175675675675677,1380,706
11.472972972972975,1425,644
11.770270270270274,1393,582
12.067567567567568,1370,543
12.364864864864867,1294,545
12.662162162162165,1246,490
12.959459459459463,1185,433
13.256756756756758,1149,393
13.554054054054056,1106,371
13.851351351351354,1037,391
14.148648648648653,1080,455
14.445945945945947,1034,511
14.743243243243246,979,656
15.040540540540544,894,695
15.337837837837842,912,772
15.635135135135137,944,794
15.932432432432435,868,727
16.229729729729733,920,766
16.52702702702703,866,826
16.82432432432433,840,771
17.121621621621625,800,838
17.418918918918923,827,801
17.71621621621622,766,885
18.013513513513516,698,1026
18.310810810810814,718,955
18.608108108108112,670,1036
18.90540540540541,658,1080
19.202702702702705,698,1148
19.500000000000004,647,1218
19.797297297297302,573,1154
20.0945945945946,483,1093
20.391891891891895,597,913
20.689189189189193,550,770
20.98648648648649,525,568
21.28378378378379,506,457
21.581081081081084,445,293
21.878378378378383,407,228
22.17567567567568,407,158
22.47297297297298,379,147
22.770270270270274,354,139
23.067567567567572,357,112
23.36486486486487,363,118
23.66216216216217,390,114
23.959459459459463,399,119
24.25675675675676,407,108
24.55405405405406,449,121
24.851351351351358,484,103
25.148648648648653,634,126
25.44594594594595,604,127
25.74324324324325,782,126
26.040540540540547,820,111
26.337837837837842,874,113
26.63513513513514,949,109
26.93243243243244,939,110
27.229729729729737,958,121
27.52702702702703,911,148
27.82432432432433,871,105
28.121621621621628,959,112
28.418918918918926,951,123
28.71621621621622,924,105
29.01351351351352,1023,119
29.310810810810818,1017,130
29.608108108108116,1000,120
29.90540540540541,1071,127
30.20270270270271,1068,102
30.500000000000007,1109,110
30.797297297297305,1200,103
31.0945945945946,1254,102
31.3918918918919,1291,109
31.689189189189197,1333,111
31.986486486486495,1426,103
32.28378378378379,1380,91
32.581081081081095,1499,103
32.878378378378386,1328,105
33.175675675675684,1359,91
33.47297297297298,1267,97
33.770270270270274,1172,86
34.06756756756758,1074,91
34.36486486486487,835,118
34.662162162162176,710,96
34.95945945945947,539,99
35.25675675675676,446,130
35.55405405405406,371,107
35.851351351351354,300,129
36.14864864864866,214,117
36.44594594594595,167,125
36.743243243243256,145,108
37.04054054054055,131,132
37.33783783783785,123,124
37.635135135135144,121,115
37.932432432432435,120,124
38.22972972972974,128,115
38.52702702702703,126,91
38.82432432432434,113,90
39.12162162162163,106,91
39.41891891891893,110,87
39.716216216216225,87,83
40.013513513513516,117,109
40.31081081081082,105,76
40.60810810810811,109,107
40.90540540540542,104,93
41.20270270270271,129,85
41.500000000000014,99,71
41.797297297297305,118,89
42.09459459459461,110,71
42.3918918918919,124,78
42.68918918918919,101,70
42.9864864864865,118,91
43.28378378378379,114,84
43.581081081081095,112,65
43.878378378378386,127,65
44.17567567567569,113,87
44.47297297297298,115,95
44.770270270270274,103,96
45.06756756756758,98,72
45.36486486486487,124,87
45.662162162162176,108,85
45.95945945945947,104,92
46.25675675675677,118,106
46.55405405405406,103,84
46.85135135135137,116,109
47.14864864864866,99,127
47.44594594594595,106,110
47.743243243243256,136,121
48.04054054054055,115,117
48.33783783783785,117,118
48.635135135135144,109,112
48.93243243243245,114,99
49.22972972972974,139,94
49.52702702702703,118,94
49.82432432432434,145,84
50.12162162162163,114,67
50.41891891891893,135,56
50.716216216216225,136,36
51.01351351351353,90,33
51.31081081081082,118,30
51.60810810810813,101,17
51.90540540540542,114,17
52.20270270270271,126,24
52.500000000000014,92,11
52.797297297297305,125,6
53.09459459459461,101,16
53.3918918918919,105,8
53.68918918918921,122,7
53.9864864864865,121,10
54.28378378378379,114,8
54.581081081081095,118,9
54.878378378378386,112,7
55.17567567567569,114,6
55.47297297297298,115,5
55.77027027027029,108,11
56.06756756756758,94,13
56.364864864864884,104,7
56.662162162162176,103,9
56.95945945945947,123,9
57.25675675675677,97,8
57.55405405405406,113,6
57.85135135135137,104,3
58.14864864864866,92,5
58.445945945945965,96,5
58.743243243243256,83,5
59.04054054054055,97,5
59.33783783783785,107,1
59.635135135135144,119,3
59.93243243243245,92,2
60.22972972972974,109,2
60.527027027027046,104,0
60.82432432432434,117,2
61.12162162162164,128,1
61.41891891891893,127,1
61.716216216216225,142,1
62.01351351351353,142,0
62.31081081081082,124,0
62.60810810810813,141,4
62.90540540540542,130,5
63.20270270270272,126,8
63.500000000000014,132,4
63.797297297297305,128,2
64.09459459459461,110,2
64.3918918918919,114,2
64.68918918918921,130,7
64.98648648648651,120,4
65.2837837837838,111,4
65.5810810810811,107,3
65.8783783783784,114,4
66.17567567567569,105,1
66.472972972973,106,3
66.77027027027029,81,4
67.06756756756758,85,1
67.36486486486487,96,2
67.66216216216218,113,4
67.95945945945948,88,3
68.25675675675677,88,0
68.55405405405406,105,1
68.85135135135137,92,1
69.14864864864867,81,3
69.44594594594597,111,3
69.74324324324326,87,2
70.04054054054055,90,2
70.33783783783785,100,0
70.63513513513516,89,5
70.93243243243245,78,4
71.22972972972974,87,5
71.52702702702705,75,3
71.82432432432435,85,3
72.12162162162164,90,4
72.41891891891893,82,4
72.71621621621622,77,3
73.01351351351353,92,1
73.31081081081084,83,5
73.60810810810813,91,1
73.90540540540542,106,1
74.20270270270272,83,1
74.50000000000001,99,0
74.79729729729732,93,0
75.09459459459461,114,2
75.3918918918919,104,2
75.68918918918921,88,1
75.98648648648651,109,3
76.2837837837838,119,0
76.5810810810811,110,1
76.87837837837839,121,0
77.17567567567569,113,0
77.472972972973,113,3
77.77027027027029,134,1
78.06756756756758,121,1
78.36486486486488,107,3
78.66216216216219,132,1
78.95945945945948,140,0
79.25675675675677,142,4
79.55405405405406,134,0
79.85135135135137,141,2
80.14864864864867,171,0
80.44594594594597,118,3
80.74324324324326,136,2
81.04054054054056,141,1
81.33783783783787,139,0
81.63513513513516,121,1
81.93243243243245,104,1
82.22972972972974,117,2
82.52702702702705,95,2
82.82432432432435,78,1
83.12162162162164,77,2
83.41891891891893,44,0
83.71621621621624,46,2
84.01351351351353,42,1
84.31081081081084,30,1
84.60810810810813,36,1
84.90540540540542,28,1
85.20270270270272,30,2
