pulseheight,counts_ch_A,counts_ch_B
3.148648648648649,4,6
3.4459459459459465,2,6
3.743243243243244,5,12
4.040540540540541,4,5
4.337837837837839,4,6
4.635135135135136,3,12
4.932432432432433,2,8
5.229729729729731,5,13
5.527027027027028,9,17
5.8243243243243255,4,13
6.121621621621623,4,22
6.41891891891892,1,11
6.716216216216218,9,18
7.013513513513515,6,15
7.310810810810812,7,14
7.60810810810811,4,6
7.905405405405407,7,14
8.202702702702705,7,11
8.500000000000002,3,5
8.797297297297298,2,5
9.094594594594597,4,4
9.391891891891895,6,8
9.689189189189191,4,7
9.986486486486488,10,6
10.283783783783786,488,614
10.581081081081084,1100,888
10.878378378378379,1117,829
11.175675675675677,1119,756
11.472972972972975,1115,727
11.770270270270274,1096,676
12.067567567567568,1080,627
12.364864864864867,1040,608
12.662162162162165,987,560
12.959459459459463,950,498
13.256756756756758,921,428
13.554054054054056,918,415
13.851351351351354,802,474
14.148648648648653,792,514
14.445945945945947,825,536
14.743243243243246,738,656
15.040540540540544,676,739
15.337837837837842,665,825
15.635135135135137,642,829
15.932432432432435,624,782
16.229729729729733,606,777
16.52702702702703,604,821
16.82432432432433,562,835
17.121621621621625,556,843
17.418918918918923,520,848
17.71621621621622,523,837
18.013513513513516,471,886
18.310810810810814,468,968
18.608108108108112,450,1043
18.90540540540541,434,1078
19.202702702702705,429,1165
19.500000000000004,363,1203
19.797297297297302,340,1162
20.0945945945946,315,1098
20.391891891891895,364,959
20.689189189189193,317,776
20.98648648648649,317,577
21.28378378378379,290,441
21.581081081081084,342,311
21.878378378378383,283,248
22.17567567567568,265,200
22.47297297297298,268,165
22.770270270270274,230,143
23.067567567567572,219,121
23.36486486486487,227,142
23.66216216216217,207,139
23.959459459459463,246,150
24.25675675675676,270,122
24.55405405405406,283,135
24.851351351351358,315,121
25.148648648648653,344,128
25.44594594594595,365,135
25.74324324324325,409,143
26.040540540540547,434,111
26.337837837837842,412,119
26.63513513513514,506,135
26.93243243243244,484,145
27.229729729729737,493,124
27.52702702702703,540,130
27.82432432432433,477,112
28.121621621621628,494,120
28.418918918918926,519,100
28.71621621621622,501,133
29.01351351351352,489,120
29.310810810810818,529,105
29.608108108108116,499,121
29.90540540540541,529,155
30.20270270270271,549,115
30.500000000000007,582,113
30.797297297297305,595,112
31.0945945945946,673,125
31.3918918918919,655,107
31.689189189189197,717,108
31.986486486486495,693,109
32.28378378378379,699,122
32.581081081081095,711,100
32.878378378378386,649,123
33.175675675675684,625,111
33.47297297297298,588,93
33.770270270270274,597,100
34.06756756756758,468,97
34.36486486486487,421,84
34.662162162162176,331,119
34.95945945945947,292,101
35.25675675675676,250,105
35.55405405405406,188,112
35.851351351351354,164,125
36.14864864864866,142,135
36.44594594594595,97,121
36.743243243243256,106,123
37.04054054054055,80,108
37.33783783783785,100,117
37.635135135135144,80,116
37.932432432432435,93,126
38.22972972972974,82,107
38.52702702702703,86,92
38.82432432432434,85,107
39.12162162162163,72,114
39.41891891891893,102,89
39.716216216216225,86,117
40.013513513513516,74,114
40.31081081081082,77,91
40.60810810810811,76,76
40.90540540540542,74,98
41.20270270270271,88,88
41.500000000000014,74,96
41.797297297297305,80,91
42.09459459459461,91,82
42.3918918918919,77,88
42.68918918918919,65,75
42.9864864864865,63,88
43.28378378378379,75,75
43.581081081081095,78,88
43.878378378378386,82,84
44.17567567567569,72,78
44.47297297297298,76,81
44.770270270270274,69,73
45.06756756756758,65,93
45.36486486486487,75,87
45.662162162162176,63,92
45.95945945945947,79,88
46.25675675675677,84,100
46.55405405405406,79,101
46.85135135135137,73,105
47.14864864864866,68,120
47.44594594594595,65,115
47.743243243243256,69,116
48.04054054054055,72,111
48.33783783783785,52,99
48.635135135135144,74,117
