pulseheight,counts_ch_A,counts_ch_B
8.990963855421686,179,179
11.972891566265062,132,159
14.954819277108435,145,133
17.936746987951807,119,149
20.918674698795183,152,155
23.900602409638555,168,176
26.88253012048193,215,254
29.864457831325304,245,276
32.846385542168676,284,300
35.82831325301205,306,323
38.81024096385542,411,411
41.7921686746988,476,521
44.774096385542165,492,527
47.756024096385545,503,603
50.737951807228924,629,702
53.71987951807229,668,761
56.70180722891567,788,821
59.683734939759034,804,908
62.665662650602414,946,909
65.6475903614458,909,987
68.62951807228916,1047,1030
71.61144578313252,1198,1140
74.59337349397592,1298,1212
77.57530120481928,1446,1383
80.55722891566265,1356,1324
83.53915662650603,1254,1242
86.52108433734941,1131,1157
89.50301204819277,1103,1173
92.48493975903615,1082,1141
95.46686746987953,1064,1113
98.4487951807229,953,1046
101.43072289156626,975,974
104.41265060240966,902,942
107.39457831325302,860,845
110.37650602409639,774,849
113.35843373493977,793,734
116.34036144578315,750,714
119.32228915662651,741,687
122.30421686746989,734,723
125.28614457831327,660,668
128.26807228915663,594,654
131.25,625,611
134.23192771084337,617,576
137.21385542168676,501,490
140.19578313253012,454,453
143.17771084337352,418,422
146.15963855421688,369,369
149.14156626506025,339,328
152.1234939759036,332,309
155.105421686747,324,272
158.08734939759037,269,257
161.06927710843374,286,260
164.05120481927713,279,237
167.0331325301205,252,214
170.01506024096386,264,257
172.99698795180723,261,255
175.97891566265062,234,212
178.960843373494,283,212
181.94277108433738,243,217
184.92469879518075,230,226
187.9066265060241,275,233
190.88855421686748,243,251
193.87048192771084,324,291
196.85240963855424,457,472
199.8343373493976,744,764
202.816265060241,1276,1310
205.79819277108436,1906,1985
208.78012048192772,2405,2461
211.7620481927711,2760,2677
214.74397590361446,2610,2553
217.72590361445785,1993,2015
220.7078313253012,1180,1280
223.6897590361446,674,683
226.67168674698797,312,392
229.65361445783134,173,205
232.6355421686747,116,143
235.6174698795181,130,139
238.59939759036146,108,122
241.58132530120483,114,105
244.56325301204822,87,134
247.5451807228916,129,125
250.52710843373495,112,119
253.50903614457832,148,128
256.4909638554217,89,123
259.47289156626505,114,124
262.4548192771084,103,95
265.43674698795184,91,109
268.4186746987952,97,111
271.40060240963857,102,115
274.38253012048193,104,109
277.36445783132535,109,134
280.3463855421687,114,101
283.3283132530121,93,107
286.31024096385545,97,118
289.2921686746988,105,80
292.2740963855422,112,94
295.25602409638554,111,101
298.2379518072289,89,98
301.21987951807233,103,113
304.2018072289157,98,96
307.18373493975906,104,104
310.1656626506024,87,90
313.1475903614458,108,99
316.12951807228916,102,98
319.1114457831326,87,97
322.09337349397595,110,100
325.0753012048193,85,105
328.0572289156627,91,111
331.03915662650604,94,96
334.0210843373494,84,82
337.0030120481928,99,94
339.98493975903614,103,97
342.96686746987956,92,94
345.9487951807229,96,96
348.9307228915663,100,95
351.91265060240966,111,95
354.894578313253,110,98
357.87650602409644,125,102
360.8584337349398,97,91
363.8403614457832,100,92
366.82228915662654,105,109
369.8042168674699,104,131
372.78614457831327,114,109
375.76807228915663,104,117
378.75,99,112
381.7319277108434,109,119
384.7138554216868,102,110
387.69578313253015,107,93
390.6777108433735,106,116
393.6596385542169,108,97
396.64156626506025,99,128
399.62349397590367,105,101
402.60542168674704,106,105
405.5873493975904,96,100
408.56927710843377,101,109
411.55120481927713,91,105
414.5331325301205,87,93
417.51506024096386,85,85
420.4969879518072,75,76
423.47891566265065,81,78
426.460843373494,71,67
429.4427710843374,46,51
432.42469879518075,49,39
435.4066265060241,42,60
438.38855421686753,29,27
441.3704819277109,43,32
444.35240963855426,44,18
447.33433734939763,35,30
450.316265060241,25,29
453.29819277108436,28,31
456.2801204819277,27,28
459.2620481927711,30,29
462.2439759036145,24,29
465.2259036144579,20,12
468.20783132530124,26,27
471.1897590361446,29,27
474.171686746988,30,16
477.15361445783134,27,25
480.13554216867476,27,32
483.1174698795181,41,35
486.0993975903615,45,55
489.08132530120486,78,67
492.0632530120482,105,85
495.0451807228916,125,124
498.02710843373495,176,179
501.0090361445783,232,266
503.99096385542174,295,281
506.9728915662651,317,303
509.95481927710847,347,341
512.9367469879518,357,346
515.9186746987951,317,322
518.9006024096386,239,264
521.882530120482,220,233
524.8644578313254,171,164
527.8463855421687,116,134
530.8283132530121,62,93
533.8102409638554,50,72
536.7921686746988,31,51
539.7740963855422,19,25
542.7560240963855,7,26
545.7379518072289,12,16
548.7198795180723,6,15
551.7018072289158,8,10
554.6837349397591,7,18
557.6656626506025,11,6
560.6475903614459,12,10
563.6295180722892,12,9
566.6114457831326,12,23
569.593373493976,17,11
572.5753012048193,18,18
575.5572289156627,15,24
